Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date),Created_dt,Due_date_dt,Start_date_dt,Updated_dt,Duration_days,Hours_per_ticket,Cost_per_ticket,Period,Week_Period,Week_Start
Task,FT-143,10548,Enable OAuth 2.0 for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Stock matter appear.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,10/Aug/25 12:00 AM,12/Aug/25 12:00 AM,18/Aug/25 12:00 AM,10/Aug/25 12:00 AM,2025-08-10,2025-08-18,2025-08-10,2025-08-12,8,64,3200.0,Pre-Claude,2025-08-04/2025-08-10,2025-08-04
Task,FT-142,10336,Implement limit orders core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Agreement management mission I maybe.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,In Progress,,10/Aug/25 12:00 AM,18/Aug/25 12:00 AM,21/Aug/25 12:00 AM,10/Aug/25 12:00 AM,2025-08-10,2025-08-21,2025-08-10,2025-08-18,11,88,4400.0,Pre-Claude,2025-08-04/2025-08-10,2025-08-04
Task,FT-141,10547,Build order matching order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Manager down which interview half.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,10/Aug/25 12:00 AM,11/Aug/25 12:00 AM,18/Aug/25 12:00 AM,10/Aug/25 12:00 AM,2025-08-10,2025-08-18,2025-08-10,2025-08-11,8,64,3200.0,Pre-Claude,2025-08-04/2025-08-10,2025-08-04
Task,FT-140,10389,Add trading engine performance monitoring and alerts,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Dog able the represent.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,10/Aug/25 12:00 AM,15/Aug/25 12:00 AM,21/Aug/25 12:00 AM,10/Aug/25 12:00 AM,2025-08-10,2025-08-21,2025-08-10,2025-08-15,11,88,4400.0,Pre-Claude,2025-08-04/2025-08-10,2025-08-04
Task,FT-146,10337,Implement scheduled messages message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Citizen when ten concern director cold seek.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,11/Aug/25 12:00 AM,12/Aug/25 12:00 AM,15/Aug/25 12:00 AM,11/Aug/25 12:00 AM,2025-08-11,2025-08-15,2025-08-11,2025-08-12,4,32,1600.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-145,10658,Implement order matching core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Federal career experience become compare reveal. Dinner from firm or far drug.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,11/Aug/25 12:00 AM,20/Aug/25 12:00 AM,22/Aug/25 12:00 AM,11/Aug/25 12:00 AM,2025-08-11,2025-08-22,2025-08-11,2025-08-20,11,88,4400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-144,10549,Implement identity provider comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Make method ten charge skin reveal. Prove door never just suffer moment.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,11/Aug/25 12:00 AM,14/Aug/25 12:00 AM,17/Aug/25 12:00 AM,11/Aug/25 12:00 AM,2025-08-11,2025-08-17,2025-08-11,2025-08-14,6,48,2400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-149,10338,Enhance email notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Different value beautiful material outside. Language clearly standard no teach.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,12/Aug/25 12:00 AM,16/Aug/25 12:00 AM,23/Aug/25 12:00 AM,12/Aug/25 12:00 AM,2025-08-12,2025-08-23,2025-08-12,2025-08-16,11,88,4400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-148,10390,Improve error handling in user onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Big bring value financial we dream.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,12/Aug/25 12:00 AM,15/Aug/25 12:00 AM,18/Aug/25 12:00 AM,12/Aug/25 12:00 AM,2025-08-12,2025-08-18,2025-08-12,2025-08-15,6,48,2400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-147,10550,Add NFT marketplace advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Reach test building of sure support will machine. Wide suffer to themselves.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,12/Aug/25 12:00 AM,15/Aug/25 12:00 AM,20/Aug/25 12:00 AM,12/Aug/25 12:00 AM,2025-08-12,2025-08-20,2025-08-12,2025-08-15,8,64,3200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-153,10551,Create push notification notification templates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Poor speech look though cultural address our talk. On low speech reveal when happen.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Aug/25 12:00 AM,14/Aug/25 12:00 AM,21/Aug/25 12:00 AM,13/Aug/25 12:00 AM,2025-08-13,2025-08-21,2025-08-13,2025-08-14,8,64,3200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-152,10392,Implement batch notifications delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Several hold may yourself nothing few one.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Aug/25 12:00 AM,22/Aug/25 12:00 AM,26/Aug/25 12:00 AM,13/Aug/25 12:00 AM,2025-08-13,2025-08-26,2025-08-13,2025-08-22,13,104,5200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-151,10391,Add key management security hardening,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Identify soldier management political much.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Aug/25 12:00 AM,18/Aug/25 12:00 AM,23/Aug/25 12:00 AM,13/Aug/25 12:00 AM,2025-08-13,2025-08-23,2025-08-13,2025-08-18,10,80,4000.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-150,10339,Build token service token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Office seek nation exist.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Aug/25 12:00 AM,19/Aug/25 12:00 AM,21/Aug/25 12:00 AM,13/Aug/25 12:00 AM,2025-08-13,2025-08-21,2025-08-13,2025-08-19,8,64,3200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-157,10341,Add analytics tracker webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Kind color entire special response plant early.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,14/Aug/25 12:00 AM,16/Aug/25 12:00 AM,19/Aug/25 12:00 AM,14/Aug/25 12:00 AM,2025-08-14,2025-08-19,2025-08-14,2025-08-16,5,40,2000.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-156,10340,Enhance SMS notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Able use although community party light security. Off feel run.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,14/Aug/25 12:00 AM,17/Aug/25 12:00 AM,25/Aug/25 12:00 AM,14/Aug/25 12:00 AM,2025-08-14,2025-08-25,2025-08-14,2025-08-17,11,88,4400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-155,10659,Refactor reporting to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Everybody quickly produce study how oil drop.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,14/Aug/25 12:00 AM,19/Aug/25 12:00 AM,27/Aug/25 12:00 AM,14/Aug/25 12:00 AM,2025-08-14,2025-08-27,2025-08-14,2025-08-19,13,104,5200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-154,10393,Optimize delivery optimizer message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Camera major important believe food. Fall agent imagine learn around movement a.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,14/Aug/25 12:00 AM,15/Aug/25 12:00 AM,20/Aug/25 12:00 AM,14/Aug/25 12:00 AM,2025-08-14,2025-08-20,2025-08-14,2025-08-15,6,48,2400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-160,10553,Enable session timeout for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. House poor fish development book ahead thank.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,15/Aug/25 12:00 AM,16/Aug/25 12:00 AM,19/Aug/25 12:00 AM,15/Aug/25 12:00 AM,2025-08-15,2025-08-19,2025-08-15,2025-08-16,4,32,1600.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-159,10394,Add delivery service rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Suggest drug listen beat according although. Perform leader commercial tough language scene agent possible.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,15/Aug/25 12:00 AM,21/Aug/25 12:00 AM,22/Aug/25 12:00 AM,15/Aug/25 12:00 AM,2025-08-15,2025-08-22,2025-08-15,2025-08-21,7,56,2800.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-158,10552,Improve error handling in payment flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. On decade recently consider coach society. Church police glass such.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,15/Aug/25 12:00 AM,21/Aug/25 12:00 AM,22/Aug/25 12:00 AM,15/Aug/25 12:00 AM,2025-08-15,2025-08-22,2025-08-15,2025-08-21,7,56,2800.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-163,10554,Build investment wizard risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Into improve image rise standard record eye.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,16/Aug/25 12:00 AM,19/Aug/25 12:00 AM,22/Aug/25 12:00 AM,16/Aug/25 12:00 AM,2025-08-16,2025-08-22,2025-08-16,2025-08-19,6,48,2400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-162,10343,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Really suffer seven skill difficult become.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,16/Aug/25 12:00 AM,18/Aug/25 12:00 AM,25/Aug/25 12:00 AM,16/Aug/25 12:00 AM,2025-08-16,2025-08-25,2025-08-16,2025-08-18,9,72,3600.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-161,10342,Build private equity data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Participant teacher I house finally meeting. Hit fund feel.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,16/Aug/25 12:00 AM,23/Aug/25 12:00 AM,24/Aug/25 12:00 AM,16/Aug/25 12:00 AM,2025-08-16,2025-08-24,2025-08-16,2025-08-23,8,64,3200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-166,10660,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Total money capital realize finish subject. Option moment partner identify.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,In Progress,,17/Aug/25 12:00 AM,23/Aug/25 12:00 AM,28/Aug/25 12:00 AM,17/Aug/25 12:00 AM,2025-08-17,2025-08-28,2025-08-17,2025-08-23,11,88,4400.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-165,10555,Implement OAuth 2.0 authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Lawyer I structure bag huge bill.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,17/Aug/25 12:00 AM,20/Aug/25 12:00 AM,25/Aug/25 12:00 AM,17/Aug/25 12:00 AM,2025-08-17,2025-08-25,2025-08-17,2025-08-20,8,64,3200.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-164,10344,Add compliance regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Different among sit him end.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,17/Aug/25 12:00 AM,25/Aug/25 12:00 AM,26/Aug/25 12:00 AM,17/Aug/25 12:00 AM,2025-08-17,2025-08-26,2025-08-17,2025-08-25,9,72,3600.0,Pre-Claude,2025-08-11/2025-08-17,2025-08-11
Task,FT-169,10556,Build SQL injection defense incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. System very son. Produce follow suffer authority begin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Aug/25 12:00 AM,20/Aug/25 12:00 AM,22/Aug/25 12:00 AM,18/Aug/25 12:00 AM,2025-08-18,2025-08-22,2025-08-18,2025-08-20,4,32,1600.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-168,10662,Build real estate funds data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Owner at power since build state.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Aug/25 12:00 AM,19/Aug/25 12:00 AM,23/Aug/25 12:00 AM,18/Aug/25 12:00 AM,2025-08-18,2025-08-23,2025-08-18,2025-08-19,5,40,2000.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-167,10661,Design asset listing page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Third think trouble state.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,18/Aug/25 12:00 AM,24/Aug/25 12:00 AM,26/Aug/25 12:00 AM,18/Aug/25 12:00 AM,2025-08-18,2025-08-26,2025-08-18,2025-08-24,8,64,3200.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-172,10396,Build token service token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. During stuff share they rock. Fall country wall own everyone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,19/Aug/25 12:00 AM,27/Aug/25 12:00 AM,04/Sep/25 12:00 AM,19/Aug/25 12:00 AM,2025-08-19,2025-09-04,2025-08-19,2025-08-27,16,128,6400.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-171,10557,Create in-app message notification templates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Star hard himself sister force indicate.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,19/Aug/25 12:00 AM,24/Aug/25 12:00 AM,29/Aug/25 12:00 AM,19/Aug/25 12:00 AM,2025-08-19,2025-08-29,2025-08-19,2025-08-24,10,80,4000.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-170,10395,Fix memory leak in authentication service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Center by method power commercial wonder direction computer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,19/Aug/25 12:00 AM,23/Aug/25 12:00 AM,28/Aug/25 12:00 AM,19/Aug/25 12:00 AM,2025-08-19,2025-08-28,2025-08-19,2025-08-23,9,72,3600.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-176,10397,Refactor account service to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Heart theory rock get.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Aug/25 12:00 AM,21/Aug/25 12:00 AM,30/Aug/25 12:00 AM,20/Aug/25 12:00 AM,2025-08-20,2025-08-30,2025-08-20,2025-08-21,10,80,4000.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-175,10663,Remove technical debt in payment flow implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Year while investment talk piece poor. Yourself too per thus show certainly.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,20/Aug/25 12:00 AM,25/Aug/25 12:00 AM,26/Aug/25 12:00 AM,20/Aug/25 12:00 AM,2025-08-20,2025-08-26,2025-08-20,2025-08-25,6,48,2400.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-174,10345,Optimize price aggregator for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Family medical school other reflect probably adult.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,20/Aug/25 12:00 AM,21/Aug/25 12:00 AM,06/Sep/25 12:00 AM,20/Aug/25 12:00 AM,2025-08-20,2025-09-06,2025-08-20,2025-08-21,17,136,6800.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-173,10558,Build user preferences unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Pressure still southern believe history almost. Life drug happen over keep include situation role.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Aug/25 12:00 AM,26/Aug/25 12:00 AM,28/Aug/25 12:00 AM,20/Aug/25 12:00 AM,2025-08-20,2025-08-28,2025-08-20,2025-08-26,8,64,3200.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
Task,FT-179,10346,Refactor user management to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Prove window structure between little light case.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,21/Aug/25 12:00 AM,22/Aug/25 12:00 AM,30/Aug/25 12:00 AM,21/Aug/25 12:00 AM,2025-08-21,2025-08-30,2025-08-21,2025-08-22,9,72,3600.0,Pre-Claude,2025-08-18/2025-08-24,2025-08-18
